ID    Dist Tree     BLEU Score    Lemma-Pos     Dist Lemma    Dist Word 
422:    0.12500000    0.50000000    0.50000000    0.50000000    0.00000000
423:    0.41250000    1.00000000    1.00000000    1.00000000    0.00000000
424:    0.15000000    0.75000000    0.50000000    0.60000000    0.00000000
425:    0.50406746    0.84615385    0.84615385    0.80000000    0.00000000
426:    0.52906746    0.92307692    0.92307692    0.90000000    0.00000000
427:    0.06250000    0.27272727    0.27272727    0.12500000    0.00000000
428:    0.38928571    0.90000000    0.90000000    0.85714286    0.00000000
429:    0.12500000    0.55555556    0.55555556    0.50000000    0.00000000
430:    0.46607143    0.80000000    0.70000000    0.71428571    0.00000000
431:    0.52619048    1.00000000    1.00000000    1.00000000    0.00000000
432:    0.35168651    0.66666667    0.66666667    0.66666667    0.00000000
433:    0.16666667    0.77777778    0.77777778    0.50000000    0.00000000
434:    0.17013889    0.50000000    0.33333333    0.44444444    0.00000000
435:    0.12500000    0.71428571    0.57142857    0.50000000    1.00000000
436:    0.21984266    0.57894737    0.57894737    0.46153846    0.00000000
437:    0.21250000    0.87500000    0.75000000    0.60000000    0.00000000
438:    0.35618687    0.80000000    0.80000000    0.75000000    0.00000000
439:    0.00000000    0.33333333    0.33333333    0.00000000    0.00000000
440:    0.26934524    0.81818182    0.81818182    0.62500000    0.00000000
441:    0.78273810    1.00000000    1.00000000    1.00000000    0.00000000
442:    0.22023810    0.60000000    0.60000000    0.71428571    0.00000000
443:    0.31599130    0.61904762    0.61904762    0.56250000    0.00000000
444:    0.28958333    0.76923077    0.76923077    0.70000000    0.00000000
445:    0.27786172    0.63636364    0.59090909    0.62500000    0.00000000
446:    0.44747475    0.80000000    0.80000000    0.75000000    0.00000000
447:    0.73181818    0.85714286    0.85714286    0.83333333    0.00000000
448:    0.36309524    0.50000000    0.50000000    0.55555556    0.00000000
449:    0.14236111    0.50000000    0.33333333    0.44444444    1.00000000
450:    0.23907343    0.62500000    0.62500000    0.61538462    0.00000000
451:    0.18452381    0.92307692    0.92307692    0.28571429    0.00000000
452:    0.26190476    0.90000000    0.90000000    0.71428571    0.00000000
453:    0.20000000    0.87500000    0.87500000    0.60000000    0.00000000
454:    0.22777778    0.92307692    0.92307692    0.80000000    0.00000000
455:    0.21666667    0.77777778    0.77777778    0.66666667    0.00000000
456:    0.25761524    0.60869565    0.60869565    0.65000000    0.00000000
457:    0.12500000    0.66666667    0.66666667    0.33333333    0.00000000
458:    0.06250000    0.36363636    0.36363636    0.12500000    0.00000000
459:    0.25595238    0.80000000    0.80000000    0.71428571    0.00000000
460:    0.14236111    0.40000000    0.33333333    0.44444444    1.00000000
461:    0.50178571    1.00000000    0.90000000    0.85714286    0.00000000
462:    0.23914141    0.56250000    0.56250000    0.54545455    0.00000000
463:    0.29179293    0.60000000    0.53333333    0.58333333    0.00000000
464:    0.85871212    1.00000000    1.00000000    1.00000000    0.00000000
465:    0.43253968    0.83333333    0.83333333    0.66666667    0.00000000
466:    0.34761905    0.90000000    0.90000000    0.85714286    0.00000000
467:    0.12500000    0.70000000    0.60000000    0.33333333    0.00000000
468:    0.15705128    0.35294118    0.35294118    0.38461538    0.00000000
469:    0.26190476    0.80000000    0.70000000    0.71428571    1.00000000
470:    0.24644608    0.40740741    0.40740741    0.44444444    0.00000000
471:    0.11698718    0.52380952    0.52380952    0.30769231    1.00000000
472:    0.17500000    0.66666667    0.66666667    0.50000000    0.00000000
473:    0.25833333    1.00000000    0.88888889    0.83333333    0.00000000
474:    0.59672619    1.00000000    0.91666667    1.00000000    0.00000000
475:    0.27034314    0.82608696    0.82608696    0.76470588    0.00000000
476:    0.65357143    1.00000000    1.00000000    0.87500000    0.00000000
477:    0.26250000    0.87500000    0.87500000    0.80000000    0.00000000
478:    0.16071429    0.63636364    0.63636364    0.50000000    0.00000000
479:    0.22916667    0.75000000    0.75000000    0.66666667    0.00000000
480:    0.42500000    0.90000000    0.90000000    1.00000000    0.00000000
481:    0.16666667    0.77777778    0.77777778    0.50000000    0.00000000
482:    0.33333333    0.90000000    0.90000000    0.85714286    0.00000000
483:    0.48446970    0.60000000    0.60000000    0.75000000    0.00000000
484:    0.18452381    0.80000000    0.70000000    0.57142857    0.00000000
485:    0.20277778    0.84615385    0.69230769    0.70000000    0.00000000
486:    0.33630952    0.90909091    0.90909091    0.75000000    0.00000000
487:    0.22023810    1.00000000    0.90000000    0.71428571    0.00000000
488:    0.31458333    0.68750000    0.68750000    0.50000000    0.00000000
489:    0.22023810    0.69230769    0.69230769    0.71428571    0.00000000
490:    0.75265152    0.93333333    0.93333333    0.91666667    0.00000000
491:    0.46551891    0.67857143    0.67857143    0.77272727    0.00000000
492:    0.42797619    0.78571429    0.78571429    0.62500000    0.00000000
493:    0.26666667    0.66666667    0.66666667    0.66666667    0.00000000
494:    0.24557005    0.76190476    0.76190476    0.56250000    0.00000000
495:    0.35168651    0.75000000    0.75000000    0.88888889    0.00000000
496:    0.45922619    0.72727273    0.54545455    0.50000000    0.00000000
497:    0.26458333    0.69230769    0.61538462    0.60000000    0.00000000
498:    0.33151552    0.69565217    0.65217391    0.72222222    0.00000000
499:    0.12946429    0.54545455    0.54545455    0.25000000    0.00000000
500:    0.16071429    0.45454545    0.36363636    0.50000000    0.00000000
501:    0.10000000    0.62500000    0.62500000    0.40000000    0.00000000
502:    0.29613095    0.66666667    0.66666667    0.66666667    0.00000000
503:    0.43253968    0.83333333    0.83333333    0.77777778    0.00000000
504:    0.22023810    0.80000000    0.80000000    0.71428571    1.00000000
505:    0.44412879    0.71428571    0.64285714    0.72727273    0.00000000
506:    0.22321429    0.92307692    0.92307692    0.75000000    0.00000000
507:    0.16208791    0.70000000    0.70000000    0.57142857    0.00000000
508:    0.20744048    0.60000000    0.60000000    0.62500000    0.00000000
509:    0.19545455    0.60000000    0.60000000    0.50000000    0.00000000
510:    0.21666667    0.70000000    0.60000000    0.66666667    0.00000000
511:    0.14935065    0.35483871    0.32258065    0.45454545    0.00000000
512:    0.22321429    0.81818182    0.81818182    0.75000000    0.00000000
513:    0.33535354    0.80000000    0.73333333    0.50000000    0.00000000
514:    0.14772727    0.68421053    0.68421053    0.50000000    0.00000000
515:    0.17500000    0.55555556    0.55555556    0.50000000    0.00000000
516:    0.50178571    0.80000000    0.80000000    0.85714286    0.00000000
517:    0.49494048    0.81818182    0.81818182    0.87500000    0.00000000
518:    0.49494048    0.90909091    0.90909091    0.87500000    0.00000000
519:    0.22023810    1.00000000    1.00000000    0.57142857    0.00000000
520:    0.32390873    0.66666667    0.50000000    0.77777778    0.00000000
521:    0.12500000    0.57142857    0.57142857    0.37500000    0.00000000
522:    0.15000000    0.87500000    0.87500000    0.60000000    0.00000000
523:    0.37083333    0.88888889    0.88888889    0.83333333    0.00000000
524:    0.14166667    0.66666667    0.66666667    0.50000000    0.00000000
525:    0.27619048    0.70000000    0.70000000    0.57142857    0.00000000
526:    0.16648284    0.52173913    0.52173913    0.41176471    1.00000000
527:    0.42638889    0.76923077    0.76923077    0.80000000    0.00000000
528:    0.10000000    0.42857143    0.42857143    0.40000000    0.00000000
529:    0.55505952    0.83333333    0.83333333    0.88888889    0.00000000
530:    0.32390873    0.80000000    0.80000000    0.66666667    0.00000000
531:    0.12500000    0.52941176    0.47058824    0.42857143    0.00000000
532:    0.16136364    0.42857143    0.42857143    0.54545455    0.00000000
533:    0.20000000    0.87500000    0.75000000    0.80000000    0.00000000
534:    0.46250000    0.88888889    0.77777778    1.00000000    0.00000000
535:    0.47628968    0.93750000    0.93750000    0.70000000    0.00000000
536:    0.65595238    0.90000000    0.90000000    0.57142857    0.00000000
537:    0.59570707    0.78571429    0.78571429    0.63636364    0.00000000
538:    0.62380952    1.00000000    1.00000000    0.90000000    1.00000000
539:    0.22767857    0.81818182    0.72727273    0.62500000    1.00000000
540:    0.06250000    0.54545455    0.36363636    0.25000000    0.00000000
541:    0.17857143    0.50000000    0.50000000    0.71428571    0.00000000
542:    0.21250000    0.75000000    0.75000000    0.60000000    0.00000000
543:    0.46830808    0.93750000    0.93750000    0.83333333    0.00000000
544:    0.33184524    1.00000000    0.90909091    0.75000000    0.00000000
545:    0.51666667    0.90000000    0.90000000    0.85714286    1.00000000
546:    0.25833333    0.77777778    0.77777778    0.66666667    1.00000000
547:    0.29761905    0.90000000    0.90000000    0.71428571    0.00000000
548:    0.14546784    0.62962963    0.59259259    0.52631579    1.00000000
549:    0.38928571    0.90000000    0.90000000    0.85714286    0.00000000
550:    0.32590462    0.50000000    0.50000000    0.62500000    0.00000000
551:    0.29265873    0.83333333    0.75000000    0.77777778    0.00000000
552:    0.50406746    0.84615385    0.84615385    0.80000000    0.00000000
553:    0.15625000    0.71428571    0.71428571    0.50000000    0.00000000
554:    0.12946429    0.50000000    0.50000000    0.25000000    0.00000000
555:    0.54048848    0.95652174    0.95652174    0.90000000    0.00000000
556:    0.15000000    0.57142857    0.42857143    0.40000000    0.00000000
557:    0.39558824    0.90476190    0.90476190    0.88235294    0.00000000
558:    0.21666667    0.66666667    0.66666667    0.50000000    0.00000000
559:    0.08333333    0.46666667    0.46666667    0.33333333    0.00000000
560:    0.29265873    0.75000000    0.75000000    0.77777778    0.00000000
561:    0.28459596    0.78571429    0.78571429    0.63636364    0.00000000
562:    0.12500000    0.72727273    0.72727273    0.37500000    0.00000000
563:    0.12500000    0.63636364    0.54545455    0.50000000    0.00000000
564:    0.21666667    0.77777778    0.77777778    0.66666667    0.00000000
565:    0.27619048    0.69230769    0.61538462    0.57142857    0.00000000
566:    0.16666667    0.66666667    0.66666667    0.66666667    0.00000000
567:    0.58660714    0.90909091    0.90909091    0.87500000    0.00000000
568:    0.26250000    0.87500000    0.87500000    0.80000000    0.00000000
569:    0.20555556    0.61538462    0.53846154    0.60000000    0.00000000
570:    0.35168651    0.83333333    0.83333333    0.77777778    0.00000000
571:    0.52677739    0.75000000    0.75000000    0.76923077    0.00000000
572:    0.33333333    1.00000000    1.00000000    1.00000000    0.00000000
573:    0.08333333    0.44444444    0.44444444    0.33333333    0.00000000
574:    0.12500000    0.53846154    0.53846154    0.50000000    0.00000000
575:    0.37083333    0.88888889    0.88888889    0.83333333    1.00000000
576:    0.56940559    0.87500000    0.87500000    0.84615385    0.00000000
577:    0.12500000    0.77777778    0.77777778    0.33333333    0.00000000
578:    0.22321429    0.81818182    0.81818182    0.75000000    0.00000000
579:    0.23626374    0.76470588    0.76470588    0.71428571    0.00000000
580:    0.19196429    0.72727273    0.63636364    0.62500000    0.00000000
581:    0.33333333    0.90000000    0.90000000    1.00000000    0.00000000
582:    0.47628968    0.84615385    0.76923077    0.80000000    0.00000000
583:    0.33333333    1.00000000    0.90000000    1.00000000    0.00000000
584:    0.15000000    0.75000000    0.75000000    0.60000000    1.00000000
585:    0.40492424    0.64285714    0.64285714    0.63636364    0.00000000
586:    0.79015152    1.00000000    1.00000000    1.00000000    0.00000000
587:    0.26934524    0.72727273    0.72727273    0.50000000    0.00000000
588:    0.44494048    0.90909091    0.90909091    0.87500000    0.00000000
589:    0.22000916    0.70588235    0.70588235    0.64285714    0.00000000
590:    0.11041667    0.48000000    0.48000000    0.37500000    0.00000000
591:    0.28472222    0.91666667    0.91666667    0.88888889    0.00000000
592:    0.16071429    0.71428571    0.71428571    0.12500000    0.00000000
593:    0.48365385    0.68421053    0.57894737    0.66666667    0.00000000
594:    0.15000000    0.42857143    0.42857143    0.60000000    0.00000000
595:    0.14797794    0.59090909    0.54545455    0.47058824    1.00000000
596:    0.45128968    0.76923077    0.76923077    0.70000000    0.00000000
597:    0.35898079    0.74074074    0.70370370    0.66666667    0.00000000
598:    0.33630952    0.81818182    0.81818182    0.62500000    0.00000000
599:    0.10461957    0.54838710    0.54838710    0.33333333    0.00000000
600:    0.19196429    0.72727273    0.63636364    0.50000000    0.00000000
601:    0.30505952    0.72727273    0.72727273    0.62500000    0.00000000
602:    0.26250000    0.83333333    0.83333333    0.80000000    0.00000000
603:    0.37083333    0.88888889    0.77777778    0.66666667    0.00000000
604:    0.21414141    0.71428571    0.71428571    0.54545455    0.00000000
605:    0.21666667    0.75000000    0.75000000    0.66666667    0.00000000
606:    0.46250000    1.00000000    1.00000000    1.00000000    0.00000000
607:    0.22619048    0.69230769    0.61538462    0.42857143    0.00000000
608:    0.62380952    1.00000000    1.00000000    0.90000000    0.00000000
609:    0.14285714    0.50000000    0.50000000    0.42857143    0.00000000
610:    0.45922619    0.90909091    0.90909091    0.75000000    0.00000000
611:    0.20138889    0.66666667    0.66666667    0.55555556    0.00000000
612:    0.12946429    0.28571429    0.21428571    0.37500000    0.00000000
613:    0.26190476    0.80000000    0.80000000    0.71428571    0.00000000
614:    0.30340909    0.80000000    0.60000000    0.75000000    0.00000000
615:    0.45858586    0.73333333    0.73333333    0.66666667    0.00000000
616:    0.49494048    1.00000000    1.00000000    0.87500000    0.00000000
617:    0.14285714    0.60000000    0.60000000    0.57142857    0.00000000
618:    0.30833333    1.00000000    1.00000000    0.83333333    0.00000000
619:    0.30059524    0.90909091    0.81818182    0.75000000    0.00000000
620:    0.08333333    0.55555556    0.44444444    0.33333333    0.00000000
621:    0.17777778    0.69230769    0.61538462    0.60000000    0.00000000
622:    0.10000000    0.42857143    0.42857143    0.40000000    1.00000000
623:    0.37083333    0.88888889    0.88888889    0.66666667    0.00000000
624:    0.80257937    1.00000000    1.00000000    1.00000000    0.00000000
625:    0.31262626    0.66666667    0.66666667    0.66666667    0.00000000
626:    0.60353535    0.86666667    0.86666667    0.83333333    0.00000000
627:    0.53769841    0.92857143    0.92857143    0.88888889    1.00000000
628:    0.22023810    0.80000000    0.80000000    0.57142857    0.00000000
629:    0.15000000    0.87500000    0.75000000    0.60000000    0.00000000
630:    0.74760101    0.93333333    0.93333333    0.91666667    0.00000000
631:    0.43452381    1.00000000    1.00000000    0.87500000    0.00000000
632:    0.52113095    1.00000000    1.00000000    0.90000000    0.00000000
633:    0.11458333    0.50000000    0.50000000    0.33333333    0.00000000
634:    0.33184524    1.00000000    0.90909091    0.87500000    0.00000000
635:    0.25833333    1.00000000    1.00000000    0.66666667    0.00000000
636:    0.28472222    0.91666667    0.91666667    0.88888889    0.00000000
637:    0.23680556    0.61538462    0.61538462    0.60000000    0.00000000
638:    0.34573413    0.75000000    0.66666667    0.44444444    1.00000000
639:    0.29108018    0.68181818    0.68181818    0.64705882    0.00000000
640:    0.12500000    0.60000000    0.60000000    0.50000000    0.00000000
641:    0.18452381    0.70000000    0.70000000    0.42857143    0.00000000
642:    0.63600668    0.87500000    0.87500000    0.80952381    0.00000000
643:    0.61785714    0.81818182    0.81818182    1.00000000    0.00000000
644:    0.91597222    1.00000000    0.92857143    1.00000000    0.00000000
645:    0.15544872    0.68421053    0.68421053    0.46153846    1.00000000
646:    0.72748085    0.94117647    0.94117647    0.92857143    0.00000000
647:    0.26250000    1.00000000    1.00000000    0.80000000    0.00000000
648:    0.36736111    0.92307692    0.84615385    0.80000000    1.00000000
649:    0.68888889    0.78571429    0.78571429    1.00000000    0.00000000
650:    0.15277778    0.53846154    0.46153846    0.50000000    0.00000000
651:    0.14797794    0.57142857    0.52380952    0.47058824    0.00000000
652:    0.66119297    0.88235294    0.88235294    0.92857143    0.00000000
653:    0.14772727    0.66666667    0.66666667    0.41666667    0.00000000
654:    0.12500000    0.66666667    0.66666667    0.50000000    0.00000000
655:    0.32390873    0.83333333    0.83333333    0.77777778    0.00000000
656:    0.20277778    0.84615385    0.69230769    0.70000000    0.00000000
657:    0.16208791    0.61111111    0.61111111    0.57142857    0.00000000
658:    0.25892857    0.90909091    0.90909091    0.62500000    0.00000000
659:    0.52728175    0.91666667    0.91666667    0.88888889    0.00000000
660:    0.23710317    0.58333333    0.58333333    0.55555556    0.00000000
661:    0.19791667    0.66666667    0.66666667    0.66666667    0.00000000
662:    0.59603175    0.92307692    0.92307692    0.80000000    0.00000000
663:    0.57232143    0.90909091    0.90909091    0.75000000    0.00000000
664:    0.14583333    0.56250000    0.37500000    0.50000000    0.00000000
665:    0.18452381    0.70000000    0.70000000    0.57142857    0.00000000
666:    0.21666667    0.77777778    0.77777778    0.66666667    1.00000000
667:    0.17500000    0.55555556    0.55555556    0.50000000    0.00000000
668:    0.16666667    0.77777778    0.77777778    0.66666667    0.00000000
669:    0.10000000    0.61538462    0.53846154    0.40000000    0.00000000
670:    0.05000000    0.42857143    0.42857143    0.20000000    0.00000000
671:    0.20357143    0.77777778    0.72222222    0.60000000    1.00000000
672:    0.27078755    0.50000000    0.50000000    0.40000000    0.00000000
673:    0.37351190    0.75000000    0.75000000    0.66666667    0.00000000
674:    0.45833333    1.00000000    1.00000000    1.00000000    0.00000000
675:    0.57232143    0.72727273    0.63636364    0.62500000    0.00000000
676:    0.42797619    0.81818182    0.81818182    0.75000000    0.00000000
677:    0.32916667    0.88888889    0.77777778    0.66666667    0.00000000
678:    0.81398810    1.00000000    1.00000000    1.00000000    0.00000000
679:    0.26250000    0.87500000    0.87500000    0.80000000    1.00000000
680:    0.11666667    0.57142857    0.47619048    0.46666667    0.00000000
681:    0.08392857    0.34482759    0.27586207    0.23809524    0.00000000
682:    0.07894737    0.45454545    0.40909091    0.31578947    0.00000000
683:    0.22321429    0.90909091    0.81818182    0.75000000    0.00000000
684:    0.17628205    0.44444444    0.44444444    0.53846154    0.00000000
685:    0.15000000    0.75000000    0.75000000    0.60000000    0.00000000
686:    0.38282828    0.61538462    0.53846154    0.72727273    0.00000000
687:    0.25613553    0.66666667    0.66666667    0.73333333    0.00000000
688:    0.10000000    0.42857143    0.42857143    0.40000000    1.00000000
689:    0.18452381    0.80000000    0.70000000    0.42857143    0.00000000
690:    0.14236111    0.58333333    0.58333333    0.33333333    0.00000000
691:    0.31759907    0.93750000    0.93750000    0.76923077    0.00000000
692:    0.25595238    0.92307692    0.92307692    0.85714286    0.00000000
693:    0.46031746    0.91666667    0.91666667    0.88888889    0.00000000
694:    0.12500000    0.66666667    0.66666667    0.33333333    0.00000000
695:    0.25480769    0.68750000    0.68750000    0.69230769    0.00000000
696:    0.21666667    0.77777778    0.77777778    0.66666667    0.00000000
697:    0.33864469    0.70000000    0.70000000    0.53333333    0.00000000
698:    0.81051587    1.00000000    1.00000000    1.00000000    0.00000000
699:    0.35515873    0.83333333    0.83333333    0.66666667    0.00000000
700:    0.31250000    0.75000000    0.75000000    0.88888889    0.00000000
701:    0.35000000    0.88888889    0.88888889    1.00000000    0.00000000
702:    0.40833333    0.66666667    0.66666667    0.80000000    0.00000000
703:    0.23809524    0.54545455    0.54545455    0.50000000    0.00000000
704:    0.21666667    0.77777778    0.66666667    0.66666667    0.00000000
705:    0.20848214    0.63157895    0.57894737    0.56250000    0.00000000
706:    0.08333333    0.37500000    0.37500000    0.16666667    1.00000000
707:    0.08333333    0.55555556    0.55555556    0.33333333    0.00000000
708:    0.14880952    0.50000000    0.50000000    0.28571429    0.00000000
709:    0.74166667    1.00000000    1.00000000    0.81818182    0.00000000
710:    0.34589646    0.71428571    0.71428571    0.63636364    1.00000000
711:    0.21666667    0.77777778    0.77777778    0.66666667    1.00000000
712:    0.32916667    0.77777778    0.77777778    0.66666667    0.00000000
713:    0.31190476    0.80000000    0.80000000    0.57142857    0.00000000
714:    0.84583333    1.00000000    1.00000000    1.00000000    1.00000000
715:    0.23055556    0.76923077    0.76923077    0.70000000    0.00000000
716:    0.32916667    0.77777778    0.77777778    0.66666667    0.00000000
717:    0.45128968    0.69230769    0.69230769    0.70000000    0.00000000
718:    0.58809524    1.00000000    1.00000000    0.90000000    0.00000000
719:    0.31190476    0.84615385    0.76923077    0.57142857    0.00000000
720:    0.15625000    0.72727273    0.63636364    0.62500000    0.00000000
721:    0.33630952    0.72727273    0.63636364    0.75000000    1.00000000
722:    0.10131579    0.32142857    0.32142857    0.30000000    0.00000000
723:    0.33630952    0.81818182    0.72727273    0.62500000    0.00000000
724:    0.19196429    0.72727273    0.72727273    0.62500000    0.00000000
725:    0.10000000    0.62500000    0.62500000    0.40000000    0.00000000
726:    0.80416667    1.00000000    1.00000000    1.00000000    0.00000000
727:    0.00000000    0.09090909    0.09090909    0.00000000    0.00000000
728:    0.44835804    0.80000000    0.80000000    0.76000000    0.00000000
729:    0.85871212    0.93750000    0.87500000    1.00000000    0.00000000
730:    0.43253968    0.83333333    0.83333333    0.77777778    0.00000000
731:    0.25595238    0.80000000    0.80000000    0.71428571    0.00000000
732:    0.36862374    0.85714286    0.85714286    0.72727273    0.00000000
733:    0.59659091    0.90476190    0.90476190    0.91666667    0.00000000
734:    0.25892857    0.85714286    0.85714286    0.62500000    1.00000000
735:    0.27619048    0.69230769    0.61538462    0.42857143    0.00000000
736:    0.25833333    0.66666667    0.66666667    0.66666667    0.00000000
737:    0.55406746    1.00000000    1.00000000    1.00000000    0.00000000
738:    0.71312021    0.82352941    0.82352941    0.78571429    0.00000000
739:    0.12500000    0.63636364    0.63636364    0.50000000    0.00000000
740:    0.31190476    0.80000000    0.80000000    0.71428571    0.00000000
741:    0.40488678    0.70588235    0.64705882    0.57142857    0.00000000
742:    0.52619048    0.90909091    0.81818182    0.87500000    0.00000000
743:    0.34761905    1.00000000    0.80000000    0.71428571    0.00000000
744:    0.10000000    0.62500000    0.50000000    0.40000000    0.00000000
745:    0.16071429    0.57142857    0.57142857    0.50000000    0.00000000
746:    0.33086768    0.41379310    0.37931034    0.47826087    0.00000000
747:    0.17777778    0.69230769    0.69230769    0.50000000    0.00000000
748:    0.14285714    0.69230769    0.61538462    0.57142857    0.00000000
749:    0.18452381    0.84615385    0.84615385    0.42857143    0.00000000
750:    0.53769841    0.66666667    0.66666667    0.77777778    0.00000000
751:    0.48446970    0.80000000    0.80000000    0.66666667    0.00000000
752:    0.42906746    0.91666667    0.91666667    0.88888889    0.00000000
753:    0.46136364    0.94444444    0.94444444    1.00000000    0.00000000
754:    0.35654762    0.76923077    0.76923077    0.60000000    0.00000000
755:    0.13888889    0.53333333    0.53333333    0.44444444    0.00000000
756:    0.21666667    0.77777778    0.77777778    0.50000000    0.00000000
757:    0.20833333    0.88888889    0.88888889    0.83333333    0.00000000
758:    0.65833333    0.88888889    0.88888889    0.83333333    0.00000000
759:    0.26250000    0.66666667    0.66666667    0.80000000    0.00000000
760:    0.41369048    0.81818182    0.81818182    0.75000000    0.00000000
761:    0.80416667    0.77777778    0.77777778    1.00000000    0.00000000
762:    0.36755952    0.63636364    0.63636364    0.75000000    0.00000000
763:    0.16054779    0.52380952    0.42857143    0.38461538    0.00000000
764:    0.21250000    0.75000000    0.75000000    0.60000000    1.00000000
765:    0.05000000    0.30769231    0.23076923    0.20000000    0.00000000
766:    0.10000000    0.75000000    0.75000000    0.40000000    0.00000000
767:    0.37083333    0.88888889    0.88888889    0.83333333    0.00000000
768:    0.15625000    0.64285714    0.64285714    0.50000000    0.00000000
769:    0.62797619    0.91666667    0.91666667    1.00000000    0.00000000
770:    0.15000000    0.50000000    0.50000000    0.60000000    0.00000000
771:    0.31190476    0.69230769    0.69230769    0.57142857    0.00000000
772:    0.21666667    0.88888889    0.77777778    0.66666667    0.00000000
773:    0.32773477    0.70588235    0.64705882    0.57142857    0.00000000
774:    0.16071429    0.72727273    0.72727273    0.37500000    0.00000000
775:    0.12500000    0.77777778    0.66666667    0.50000000    0.00000000
776:    0.58809524    0.92307692    0.92307692    0.90000000    0.00000000
777:    0.29613095    0.75000000    0.75000000    0.66666667    0.00000000
778:    0.33630952    0.81818182    0.81818182    0.75000000    0.00000000
779:    0.58630952    1.00000000    1.00000000    1.00000000    0.00000000
780:    0.49494048    1.00000000    0.90909091    0.87500000    0.00000000
781:    0.72159091    1.00000000    1.00000000    1.00000000    1.00000000
782:    0.20215201    0.60000000    0.60000000    0.57142857    0.00000000
783:    0.49494048    0.90909091    0.81818182    0.87500000    0.00000000
784:    0.57575758    0.73684211    0.73684211    0.83333333    0.00000000
785:    0.22321429    0.85714286    0.85714286    0.75000000    0.00000000
786:    0.33184524    0.85714286    0.85714286    0.75000000    0.00000000
787:    0.17045455    0.47058824    0.47058824    0.41666667    0.00000000
788:    0.45252525    0.86666667    0.86666667    0.83333333    0.00000000
789:    0.63956876    0.75000000    0.68750000    0.84615385    0.00000000
790:    0.19511524    0.60000000    0.52000000    0.40000000    0.00000000
791:    0.21666667    0.66666667    0.66666667    0.50000000    0.00000000
792:    0.33154762    0.69230769    0.69230769    0.50000000    0.00000000
793:    0.38928571    0.90000000    0.90000000    0.85714286    0.00000000
794:    0.27682005    0.66666667    0.66666667    0.68750000    0.00000000
795:    0.26190476    0.80000000    0.80000000    0.71428571    0.00000000
796:    0.11538462    0.50000000    0.50000000    0.46153846    0.00000000
797:    0.80416667    1.00000000    0.77777778    1.00000000    0.00000000
798:    0.59603175    0.92307692    0.92307692    0.90000000    0.00000000
799:    0.16666667    0.88888889    0.88888889    0.50000000    0.00000000
800:    0.41250000    1.00000000    1.00000000    1.00000000    0.00000000
