ID    Dist Tree     BLEU Score    Lemma-Pos     Dist Lemma    Dist Word 
422:    3.16666667    0.39021164    0.75000000    0.77777778    0.75000000
423:    2.41666667    0.43187831    0.83333333    0.77777778    0.91666667
424:    1.07317073    0.11491935    0.36585366    0.31250000    0.41463415
425:    2.72727273    0.29761905    0.63636364    0.62500000    0.81818182
426:    1.90909091    0.12500000    0.54545455    0.37500000    0.54545455
427:    2.46153846    0.61018519    0.76923077    0.90000000    0.76923077
428:    3.61538462    0.34907407    0.69230769    0.60000000    0.76923077
429:    4.80000000    0.24603175    0.60000000    0.57142857    0.60000000
430:    2.00000000    0.24603175    0.54545455    0.57142857    0.63636364
431:    3.06666667    0.56515152    0.73333333    0.75000000    0.80000000
432:    0.44444444    0.49101307    0.77777778    0.70588235    0.83333333
433:    3.75000000    0.26851852    0.66666667    0.55555556    0.75000000
434:    1.41666667    0.30555556    0.75000000    0.66666667    0.83333333
435:    2.00000000    0.55158730    0.54545455    0.75000000    0.63636364
436:    3.25000000    0.34920635    0.62500000    0.71428571    0.62500000
437:    2.00000000    0.40248640    0.71428571    0.69230769    0.71428571
438:    5.90909091    0.40079365    0.90909091    0.75000000    0.90909091
439:    3.71428571    0.21515152    0.71428571    0.54545455    0.71428571
440:    1.00000000    0.55158730    0.81818182    0.75000000    0.81818182
441:    3.00000000    0.35912698    0.72727273    0.50000000    0.72727273
442:    3.30769231    0.30092593    0.61538462    0.77777778    0.61538462
443:    2.40000000    0.29365079    0.80000000    0.71428571    0.80000000
444:    1.86666667    0.71464646    0.80000000    0.83333333    0.80000000
445:    0.94736842    0.80378510    0.84210526    0.93333333    0.94736842
446:    0.85185185    0.15000000    0.44444444    0.45000000    0.59259259
447:    0.65625000    0.24512821    0.65625000    0.61538462    0.68750000
448:    2.25000000    0.14814815    0.50000000    0.44444444    0.50000000
449:    2.93333333    0.22474747    0.60000000    0.58333333    0.60000000
450:    3.33333333    0.22222222    0.88888889    0.66666667    0.88888889
451:    2.53846154    0.46481481    0.76923077    0.70000000    0.76923077
452:    0.93333333    0.47669173    0.80000000    0.71428571    0.83333333
453:    1.55555556    0.34444444    0.88888889    0.83333333    0.88888889
454:    2.22222222    0.28888889    0.66666667    0.50000000    0.66666667
455:    5.00000000    0.11111111    0.40000000    0.33333333    0.46666667
456:    0.84210526    0.61666667    0.78947368    0.75000000    0.78947368
457:    1.50000000    0.14814815    0.58333333    0.44444444    0.58333333
458:    2.25000000    0.26388889    0.58333333    0.66666667    0.66666667
459:    3.66666667    0.39021164    0.50000000    0.77777778    0.50000000
460:    6.88888889    0.49444444    0.77777778    0.66666667    0.88888889
461:    1.75000000    0.08333333    0.25000000    0.25000000    0.25000000
462:    3.44444444    0.49444444    0.88888889    0.66666667    0.88888889
463:    3.14285714    0.62087542    0.78571429    0.81818182    0.78571429
464:    4.09090909    0.38690476    0.90909091    0.87500000    0.90909091
465:    4.20000000    0.29365079    0.70000000    0.71428571    0.70000000
466:    1.80000000    0.56515152    0.86666667    0.75000000    0.86666667
467:    3.10000000    0.28571429    0.90000000    0.71428571    0.90000000
468:    5.22222222    0.28888889    1.00000000    0.66666667    1.00000000
469:    1.23076923    0.72222222    1.00000000    1.00000000    1.00000000
470:    1.25000000    0.13949275    0.35714286    0.37500000    0.35714286
471:    3.81818182    0.20833333    0.81818182    0.50000000    0.81818182
472:    1.45454545    0.89682540    1.00000000    1.00000000    1.00000000
473:    2.07692308    0.49444444    0.69230769    0.80000000    0.76923077
474:    0.88888889    0.11111111    0.33333333    0.33333333    0.41666667
475:    2.50000000    0.37946128    0.78571429    0.72727273    0.78571429
476:    1.75000000    0.18484848    0.43750000    0.45454545    0.43750000
477:    2.00000000    0.42777778    0.53846154    0.70000000    0.69230769
478:    4.00000000    0.49444444    0.88888889    0.83333333    0.88888889
479:    1.16000000    0.35656566    0.60000000    0.63636364    0.60000000
480:    2.36363636    0.49007937    1.00000000    0.87500000    1.00000000
481:    3.78571429    0.41649832    0.71428571    0.72727273    0.78571429
482:    3.00000000    0.31613757    0.75000000    0.55555556    0.83333333
483:    1.25000000    0.14814815    0.41666667    0.44444444    0.50000000
484:    3.83333333    0.35317460    0.66666667    0.66666667    0.66666667
485:    3.11111111    0.28888889    0.88888889    0.50000000    0.88888889
486:    2.46153846    0.64722222    1.00000000    0.90000000    1.00000000
487:    1.54545455    0.21428571    0.63636364    0.37500000    0.63636364
488:    1.50000000    0.54444444    0.87500000    0.80000000    0.87500000
489:    2.58333333    0.56878307    0.83333333    0.66666667    0.91666667
490:    2.26666667    0.40757576    0.86666667    0.75000000    0.86666667
491:    5.35714286    0.55050505    0.78571429    0.72727273    0.85714286
492:    3.16666667    0.45833333    1.00000000    0.88888889    1.00000000
493:    5.12500000    0.28333333    0.75000000    0.40000000    0.75000000
494:    0.75000000    0.74417249    0.81250000    0.84615385    0.87500000
495:    1.41176471    0.47527473    0.64705882    0.71428571    0.70588235
496:    3.08333333    0.77380952    1.00000000    1.00000000    1.00000000
497:    1.53846154    0.54351852    0.84615385    0.70000000    0.84615385
498:    4.14285714    0.71481481    0.92857143    1.00000000    0.92857143
499:    3.46153846    0.13333333    0.38461538    0.40000000    0.46153846
500:    5.00000000    0.28888889    0.77777778    0.66666667    0.88888889
501:    0.72972973    0.24962864    0.43243243    0.35294118    0.43243243
502:    1.70588235    0.52503053    0.82352941    0.85714286    0.82352941
503:    1.30000000    0.14285714    0.70000000    0.42857143    0.70000000
504:    2.85714286    0.31885522    0.64285714    0.54545455    0.64285714
505:    3.11111111    0.43888889    0.77777778    0.50000000    0.77777778
506:    2.57142857    0.52020202    0.85714286    0.72727273    0.85714286
507:    0.64000000    0.86228070    0.96000000    1.00000000    1.00000000
508:    2.00000000    0.17261905    0.54545455    0.37500000    0.54545455
509:    1.53333333    0.28282828    0.53333333    0.58333333    0.53333333
510:    1.32142857    0.13109354    0.28571429    0.34782609    0.28571429
511:    1.87500000    0.20000000    0.50000000    0.40000000    0.50000000
512:    6.75000000    0.47949735    0.91666667    0.77777778    0.91666667
513:    3.00000000    0.28888889    0.77777778    0.50000000    0.88888889
514:    3.00000000    0.39484127    0.83333333    0.66666667    0.83333333
515:    3.00000000    0.41666667    0.75000000    0.80000000    0.87500000
516:    4.11111111    0.22222222    0.44444444    0.66666667    0.66666667
517:    0.30000000    0.36825397    0.70000000    0.57142857    0.70000000
518:    3.00000000    0.13703704    0.46153846    0.30000000    0.53846154
519:    1.23809524    0.75260865    0.95238095    0.89473684    0.95238095
520:    2.60000000    0.13888889    0.40000000    0.33333333    0.40000000
521:    5.10000000    0.63333333    1.00000000    1.00000000    1.00000000
522:    1.61538462    0.46481481    0.76923077    0.70000000    0.76923077
523:    3.40000000    0.13888889    0.46666667    0.41666667    0.46666667
524:    2.64285714    0.47643098    0.85714286    0.81818182    0.85714286
525:    5.15384615    0.49814815    0.69230769    0.70000000    0.69230769
526:    4.25000000    0.20000000    0.75000000    0.60000000    0.75000000
527:    1.17241379    0.22403382    0.48275862    0.54166667    0.51724138
528:    5.00000000    0.19047619    0.60000000    0.57142857    0.60000000
529:    1.22727273    0.42582418    0.72727273    0.64285714    0.72727273
530:    4.16666667    0.22685185    0.58333333    0.55555556    0.58333333
531:    0.89473684    0.14468864    0.42105263    0.35714286    0.42105263
532:    3.08333333    0.43187831    0.83333333    0.77777778    0.83333333
533:    4.11111111    0.85000000    1.00000000    1.00000000    1.00000000
534:    2.81818182    0.44841270    0.81818182    0.75000000    0.81818182
535:    4.12500000    0.20000000    0.87500000    0.60000000    0.87500000
536:    1.55555556    0.28888889    0.66666667    0.66666667    0.66666667
537:    3.07692308    0.41944444    0.76923077    0.80000000    0.84615385
538:    2.44444444    0.56111111    0.88888889    0.83333333    0.88888889
539:    1.64285714    0.16666667    0.57142857    0.50000000    0.64285714
540:    1.44444444    0.06666667    0.29629630    0.20000000    0.40740741
541:    1.00000000    0.34126984    0.90000000    0.71428571    0.90000000
542:    3.11111111    0.17261905    0.44444444    0.37500000    0.44444444
543:    0.91666667    0.40005447    0.79166667    0.72222222    0.79166667
544:    0.72000000    0.24810606    0.52000000    0.47058824    0.56000000
545:    1.85714286    0.34242424    0.78571429    0.72727273    0.78571429
546:    2.10000000    0.24603175    0.70000000    0.42857143    0.70000000
547:    6.00000000    0.28888889    0.77777778    0.66666667    0.77777778
548:    1.53333333    0.22685185    0.73333333    0.44444444    0.80000000
549:    1.83333333    0.39484127    0.75000000    0.66666667    0.75000000
550:    3.77777778    0.22222222    0.66666667    0.50000000    0.77777778
551:    1.50000000    0.22685185    0.66666667    0.55555556    0.66666667
552:    1.32000000    0.43253968    0.68000000    0.68750000    0.68000000
553:    1.30000000    0.51904762    0.70000000    0.85714286    0.90000000
554:    4.25000000    0.33333333    0.62500000    0.80000000    0.62500000
555:    1.70000000    0.41587302    0.80000000    0.71428571    0.90000000
556:    3.58333333    0.31613757    0.66666667    0.55555556    0.75000000
557:    1.92857143    0.72154882    0.71428571    0.90909091    0.78571429
558:    4.81818182    0.54563492    0.81818182    0.87500000    0.81818182
559:    1.09090909    0.73809524    1.00000000    1.00000000    1.00000000
560:    2.91666667    0.60582011    1.00000000    0.88888889    1.00000000
561:    2.66666667    0.26388889    0.66666667    0.66666667    0.66666667
562:    2.90000000    0.24603175    0.60000000    0.57142857    0.70000000
563:    2.50000000    0.23809524    0.70000000    0.71428571    0.80000000
564:    3.50000000    0.13333333    0.62500000    0.40000000    0.62500000
565:    1.13333333    0.16738817    0.43333333    0.45454545    0.50000000
566:    2.45454545    0.38690476    0.90909091    0.87500000    0.90909091
567:    3.50000000    0.19841270    0.60000000    0.42857143    0.70000000
568:    1.75000000    0.85353535    1.00000000    0.92307692    1.00000000
569:    3.55555556    0.23333333    0.44444444    0.50000000    0.44444444
570:    1.28571429    0.42626263    0.64285714    0.45454545    0.64285714
571:    1.00000000    0.41587302    0.70000000    0.57142857    0.70000000
572:    1.90909091    0.08333333    0.45454545    0.12500000    0.54545455
573:    1.83333333    0.47949735    0.66666667    0.66666667    0.83333333
574:    0.92857143    0.24987023    0.57142857    0.54838710    0.64285714
575:    1.77777778    0.61666667    1.00000000    1.00000000    1.00000000
576:    0.64285714    0.37272727    0.92857143    0.81818182    0.92857143
577:    1.03448276    0.16769231    0.41379310    0.42307692    0.44827586
578:    0.56521739    0.73265107    0.69565217    0.75000000    0.73913043
579:    0.78787879    0.34046403    0.51515152    0.58620690    0.57575758
580:    2.82352941    0.65750916    0.94117647    0.85714286    0.94117647
581:    3.83333333    0.52116402    0.83333333    0.77777778    0.83333333
582:    0.71428571    0.61784512    0.78571429    0.81818182    0.85714286
583:    7.87500000    0.61111111    0.37500000    0.80000000    0.50000000
584:    1.25000000    0.35317460    0.83333333    0.55555556    0.91666667
585:    2.54545455    0.25595238    0.63636364    0.62500000    0.63636364
586:    0.65306122    0.24628915    0.57142857    0.48648649    0.59183673
587:    3.81818182    0.49007937    0.90909091    0.75000000    0.90909091
588:    4.00000000    0.27777778    0.77777778    0.66666667    0.88888889
589:    3.16666667    0.30555556    0.75000000    0.66666667    0.75000000
590:    3.00000000    0.24603175    0.60000000    0.57142857    0.60000000
591:    5.00000000    0.13333333    0.75000000    0.40000000    0.75000000
592:    0.80000000    0.70793651    0.90000000    0.85714286    0.90000000
593:    3.72727273    0.30357143    0.72727273    0.62500000    0.81818182
594:    2.80000000    0.19047619    0.50000000    0.57142857    0.50000000
595:    1.15000000    0.26984127    0.60000000    0.66666667    0.70000000
596:    4.45454545    0.59325397    0.90909091    0.75000000    0.90909091
597:    2.28571429    0.72154882    0.92857143    0.90909091    0.92857143
598:    2.88888889    0.28888889    0.77777778    0.66666667    0.77777778
599:    1.05000000    0.24545455    0.80000000    0.54545455    0.85000000
600:    2.38461538    0.57685185    0.84615385    0.80000000    1.00000000
601:    1.70000000    0.29365079    0.90000000    0.71428571    0.90000000
602:    0.86666667    0.13949275    0.46666667    0.37500000    0.46666667
603:    3.44444444    0.34444444    0.88888889    0.66666667    0.88888889
604:    2.66666667    0.37962963    0.91666667    0.88888889    0.91666667
605:    1.55555556    0.34444444    0.33333333    0.50000000    0.44444444
606:    3.00000000    0.27878788    0.57142857    0.63636364    0.57142857
607:    5.00000000    0.50000000    1.00000000    0.85714286    1.00000000
608:    0.53846154    0.36471447    0.58974359    0.55172414    0.58974359
609:    0.93750000    0.45932148    0.75000000    0.62500000    0.78125000
610:    2.07142857    0.26388889    0.71428571    0.66666667    0.71428571
611:    1.33333333    0.28888889    0.77777778    0.66666667    0.77777778
612:    1.40000000    0.52777778    0.86666667    1.00000000    0.93333333
613:    3.09090909    0.50396825    0.81818182    0.75000000    0.81818182
614:    1.64285714    0.17037037    0.21428571    0.20000000    0.21428571
615:    1.76470588    0.54895105    0.76470588    0.69230769    0.76470588
616:    1.43478261    0.38789683    0.73913043    0.68750000    0.82608696
617:    1.92307692    0.68888889    0.84615385    0.80000000    0.84615385
618:    2.28571429    0.68821549    0.85714286    0.90909091    0.92857143
619:    1.09090909    0.53174603    0.54545455    1.00000000    0.63636364
620:    2.06250000    0.56526807    0.93750000    0.92307692    0.93750000
621:    2.05882353    0.20726496    0.52941176    0.53846154    0.52941176
622:    2.10000000    0.41587302    0.80000000    0.71428571    0.80000000
623:    3.63636364    0.29166667    0.81818182    0.75000000    0.90909091
624:    3.12500000    0.13333333    0.50000000    0.40000000    0.50000000
625:    3.85714286    0.25000000    0.85714286    0.75000000    0.85714286
626:    3.91666667    0.64748677    0.75000000    0.88888889    0.83333333
627:    3.21428571    0.52020202    0.78571429    0.63636364    0.78571429
628:    3.76923077    0.54351852    0.84615385    0.70000000    0.84615385
629:    0.83333333    0.32124183    0.66666667    0.58823529    0.66666667
630:    4.33333333    0.38333333    0.44444444    0.50000000    0.44444444
631:    0.55000000    0.21140233    0.52500000    0.37500000    0.52500000
632:    3.27272727    0.63492063    1.00000000    1.00000000    1.00000000
633:    2.72727273    0.34523810    0.81818182    0.75000000    0.81818182
634:    0.90000000    0.14558630    0.43333333    0.39130435    0.43333333
635:    1.44444444    0.70000000    1.00000000    1.00000000    1.00000000
636:    1.28571429    0.54563492    0.78571429    0.87500000    0.78571429
637:    4.30000000    0.40079365    0.80000000    0.75000000    0.80000000
638:    3.00000000    0.35000000    1.00000000    0.80000000    1.00000000
639:    2.41666667    0.35780423    0.41666667    0.55555556    0.41666667
640:    0.85714286    0.15555556    0.42857143    0.40000000    0.42857143
641:    2.06666667    0.50151515    0.80000000    0.75000000    0.80000000
642:    2.84615385    0.41944444    0.84615385    0.80000000    0.84615385
643:    1.00000000    0.54221133    0.68181818    0.66666667    0.77272727
644:    2.00000000    0.10256410    0.31250000    0.30769231    0.31250000
645:    1.69230769    0.87962963    1.00000000    1.00000000    1.00000000
646:    5.45454545    0.21428571    0.54545455    0.50000000    0.54545455
647:    2.33333333    0.34646465    0.73333333    0.66666667    0.73333333
648:    2.40000000    0.24603175    0.50000000    0.57142857    0.60000000
649:    3.60000000    0.29365079    0.90000000    0.71428571    0.90000000
650:    2.17647059    0.16666667    0.58823529    0.50000000    0.58823529
651:    2.50000000    0.39484127    0.66666667    0.66666667    0.75000000
652:    1.00000000    0.54444444    0.87500000    0.80000000    0.87500000
653:    4.85714286    0.41111111    0.71428571    0.66666667    0.71428571
654:    2.00000000    0.44444444    1.00000000    1.00000000    1.00000000
655:    3.38461538    0.45277778    0.84615385    0.90000000    0.92307692
656:    1.50000000    0.12500000    0.25000000    0.37500000    0.25000000
657:    3.18181818    0.44841270    0.90909091    0.62500000    0.90909091
658:    1.53333333    0.37424242    0.66666667    0.75000000    0.66666667
659:    4.15384615    0.41944444    0.84615385    0.80000000    0.84615385
660:    2.27272727    0.40079365    0.72727273    0.75000000    0.72727273
661:    4.70000000    0.19047619    0.50000000    0.57142857    0.60000000
662:    5.90000000    0.19047619    0.50000000    0.57142857    0.50000000
663:    2.50000000    0.24603175    0.60000000    0.42857143    0.60000000
664:    2.13333333    0.34646465    0.73333333    0.66666667    0.80000000
665:    2.36363636    0.59325397    0.90909091    0.87500000    0.90909091
666:    1.00000000    0.21978022    0.55000000    0.42857143    0.55000000
667:    1.28571429    0.14365079    0.46428571    0.38095238    0.46428571
668:    3.80000000    0.24603175    0.60000000    0.42857143    0.60000000
669:    2.90909091    0.64880952    0.90909091    0.75000000    0.90909091
670:    4.00000000    0.25595238    0.72727273    0.62500000    0.72727273
671:    0.93750000    0.60236985    0.81250000    0.76923077    0.81250000
672:    1.56250000    0.29312354    0.43750000    0.46153846    0.56250000
673:    0.25000000    0.36691176    0.65000000    0.52941176    0.65000000
674:    1.17391304    0.52992776    0.82608696    0.73684211    0.82608696
675:    2.75000000    0.35317460    0.58333333    0.66666667    0.58333333
676:    1.58333333    0.42129630    0.66666667    0.88888889    0.83333333
677:    2.50000000    0.31868687    0.61111111    0.58333333    0.61111111
678:    1.61538462    0.49814815    0.84615385    0.80000000    0.84615385
679:    6.08333333    0.34259259    0.58333333    0.66666667    0.75000000
680:    1.84615385    0.54351852    0.69230769    0.70000000    0.76923077
681:    1.43750000    0.34440559    0.68750000    0.61538462    0.75000000
682:    1.08333333    0.47558244    0.47222222    0.66666667    0.50000000
683:    5.06666667    0.34646465    0.53333333    0.58333333    0.60000000
684:    5.18750000    0.62070707    0.93750000    0.83333333    0.93750000
685:    2.80000000    0.51111111    0.90000000    1.00000000    1.00000000
686:    3.28571429    0.34242424    0.71428571    0.72727273    0.78571429
687:    1.61111111    0.68266178    0.66666667    0.80000000    0.72222222
688:    0.72413793    0.50966184    0.65517241    0.69565217    0.68965517
689:    1.38461538    0.19730392    0.53846154    0.52941176    0.57692308
690:    5.00000000    0.20000000    0.75000000    0.40000000    0.75000000
691:    2.33333333    0.54761905    0.91666667    1.00000000    1.00000000
692:    8.00000000    0.28888889    0.66666667    0.66666667    0.66666667
693:    1.62500000    0.20000000    0.50000000    0.40000000    0.50000000
694:    0.88888889    0.11111111    0.33333333    0.33333333    0.41666667
695:    2.20000000    0.58571429    0.80000000    0.71428571    0.80000000
696:    2.08333333    0.12500000    0.54166667    0.37500000    0.54166667
697:    3.66666667    0.28888889    0.44444444    0.50000000    0.44444444
698:    0.92857143    0.22416714    0.32142857    0.34782609    0.32142857
699:    1.81818182    0.50396825    0.81818182    0.62500000    0.81818182
700:    1.35000000    0.15454545    0.60000000    0.36363636    0.60000000
701:    1.81818182    0.35912698    0.72727273    0.62500000    0.72727273
702:    3.36363636    0.44841270    0.81818182    0.75000000    0.81818182
703:    2.75000000    0.55820106    0.83333333    0.88888889    0.83333333
704:    0.73913043    0.55228758    0.73913043    0.82352941    0.78260870
705:    3.30000000    0.64126984    1.00000000    0.71428571    1.00000000
706:    1.50000000    0.34907407    0.66666667    0.60000000    0.66666667
707:    2.61538462    0.76759259    0.92307692    0.90000000    0.92307692
708:    2.13333333    0.29646465    0.46666667    0.41666667    0.46666667
709:    1.22222222    0.29365079    0.72222222    0.53333333    0.77777778
710:    1.25000000    0.26851852    0.75000000    0.55555556    0.75000000
711:    3.00000000    0.25595238    0.72727273    0.50000000    0.72727273
712:    3.00000000    0.47142857    0.80000000    0.71428571    0.80000000
713:    6.66666667    0.13333333    0.33333333    0.20000000    0.33333333
714:    2.82352941    0.33585859    0.82352941    0.91666667    0.88235294
715:    0.78571429    0.71481481    1.00000000    1.00000000    1.00000000
716:    2.70000000    0.14285714    0.50000000    0.42857143    0.50000000
717:    3.12500000    0.13333333    0.62500000    0.20000000    0.62500000
718:    2.00000000    0.34393939    0.73333333    0.75000000    0.73333333
719:    3.63636364    0.30357143    0.72727273    0.62500000    0.81818182
720:    2.18750000    0.20158730    0.56250000    0.53333333    0.56250000
721:    2.25000000    0.18518519    0.33333333    0.33333333    0.41666667
722:    0.55555556    0.22222222    0.77777778    0.66666667    0.77777778
723:    0.71428571    0.46230159    0.57142857    0.62500000    0.64285714
724:    0.54545455    0.21428571    0.54545455    0.50000000    0.54545455
725:    3.62500000    0.26666667    0.50000000    0.60000000    0.62500000
726:    1.72727273    0.34523810    0.81818182    0.75000000    0.81818182
727:    3.45454545    0.38690476    0.81818182    0.87500000    0.90909091
728:    5.40000000    0.58571429    0.90000000    0.71428571    0.90000000
729:    4.07692308    0.46111111    0.84615385    0.80000000    0.84615385
730:    1.03846154    0.37836257    0.69230769    0.60000000    0.69230769
731:    2.76923077    0.52685185    0.76923077    0.90000000    0.84615385
732:    3.90909091    0.44841270    0.81818182    0.75000000    0.81818182
733:    1.61111111    0.18000000    0.61111111    0.50000000    0.63888889
734:    1.72727273    0.20833333    0.72727273    0.50000000    0.72727273
735:    3.09090909    0.42857143    0.81818182    0.87500000    1.00000000
736:    0.68750000    0.82789433    0.93750000    0.84615385    0.93750000
737:    0.18181818    0.30357143    0.72727273    0.62500000    0.72727273
738:    2.11764706    0.44983165    0.70588235    0.72727273    0.70588235
739:    6.62500000    0.28333333    0.75000000    0.40000000    0.75000000
740:    1.77777778    0.23333333    0.88888889    0.50000000    0.88888889
741:    1.23076923    0.21052632    0.61538462    0.63157895    0.61538462
742:    3.75000000    0.35000000    0.62500000    0.60000000    0.75000000
743:    3.55555556    0.23333333    0.77777778    0.50000000    0.77777778
744:    1.06666667    0.83939394    0.93333333    0.91666667    0.93333333
745:    4.46153846    0.27037037    0.76923077    0.70000000    0.76923077
746:    2.16666667    0.22222222    0.50000000    0.66666667    0.50000000
747:    1.32000000    0.19325397    0.44000000    0.37500000    0.44000000
748:    4.54545455    0.49007937    0.90909091    0.75000000    0.90909091
749:    1.42307692    0.40236928    0.65384615    0.66666667    0.65384615
750:    1.75000000    0.39484127    0.75000000    0.55555556    0.83333333
751:    3.05882353    0.42002442    0.70588235    0.64285714    0.76470588
752:    3.27272727    0.25595238    0.72727273    0.50000000    0.72727273
753:    5.00000000    0.23333333    0.44444444    0.50000000    0.44444444
754:    4.00000000    0.61111111    0.75000000    0.80000000    0.75000000
755:    2.72727273    0.35912698    0.72727273    0.62500000    0.72727273
756:    2.41666667    0.26388889    0.75000000    0.55555556    0.83333333
757:    3.00000000    0.53809524    0.70000000    0.71428571    0.70000000
758:    0.89473684    0.10416667    0.26315789    0.21875000    0.26315789
759:    1.00000000    0.15277778    0.25000000    0.11111111    0.25000000
760:    0.96875000    0.24400871    0.56250000    0.50000000    0.59375000
761:    3.36363636    0.59325397    1.00000000    0.75000000    1.00000000
762:    5.50000000    0.14814815    0.58333333    0.33333333    0.58333333
763:    2.00000000    0.24761905    0.57142857    0.53333333    0.61904762
764:    2.11764706    0.71092796    0.88235294    0.85714286    0.88235294
765:    2.63636364    0.25000000    0.81818182    0.75000000    0.81818182
766:    1.61111111    0.39096459    0.61111111    0.66666667    0.66666667
767:    1.92857143    0.28552189    0.35714286    0.45454545    0.35714286
768:    2.00000000    0.23290598    0.62500000    0.61538462    0.68750000
769:    1.03225806    0.12500000    0.38709677    0.37500000    0.45161290
770:    0.65517241    0.91167106    0.79310345    0.95833333    0.82758621
771:    1.75000000    0.32489107    0.66666667    0.50000000    0.70833333
772:    1.10526316    0.20311987    0.44736842    0.40000000    0.44736842
773:    4.20000000    0.41587302    0.80000000    0.71428571    0.80000000
774:    3.23076923    0.65185185    0.92307692    0.90000000    0.92307692
775:    5.66666667    0.16666667    0.44444444    0.50000000    0.44444444
776:    6.00000000    0.55050505    0.92857143    0.72727273    0.92857143
777:    1.88888889    0.41111111    0.77777778    0.83333333    0.88888889
778:    1.78571429    0.10000000    0.28571429    0.30000000    0.28571429
779:    3.66666667    0.22685185    0.50000000    0.44444444    0.50000000
780:    2.08333333    0.39021164    0.58333333    0.77777778    0.75000000
781:    2.91666667    0.08333333    0.50000000    0.25000000    0.50000000
782:    0.56250000    0.17706477    0.58333333    0.47058824    0.58333333
783:    1.83333333    0.68452381    1.00000000    1.00000000    1.00000000
784:    2.17647059    0.35202020    0.64705882    0.58333333    0.70588235
785:    6.25000000    0.13333333    0.75000000    0.40000000    0.75000000
786:    2.27272727    0.80827887    0.90909091    1.00000000    0.90909091
787:    1.21212121    0.11948854    0.33333333    0.32142857    0.33333333
788:    1.41666667    0.60582011    0.75000000    0.88888889    0.75000000
789:    2.20000000    0.08333333    0.40000000    0.25000000    0.40000000
790:    1.37500000    0.20000000    0.50000000    0.60000000    0.75000000
791:    3.20000000    0.58571429    0.90000000    0.71428571    0.90000000
792:    2.77777778    0.43888889    0.77777778    0.50000000    0.77777778
793:    1.85714286    0.72140523    0.80952381    0.77777778    0.85714286
794:    2.37500000    0.25252525    0.62500000    0.66666667    0.68750000
795:    2.20000000    0.31616162    0.73333333    0.58333333    0.73333333
796:    4.27272727    0.59325397    0.81818182    0.75000000    0.90909091
797:    3.54545455    0.34523810    0.81818182    0.62500000    0.81818182
798:    1.45454545    0.07017544    0.31818182    0.15789474    0.31818182
799:    1.77272727    0.29334554    0.63636364    0.57142857    0.68181818
800:    1.28571429    0.18095238    0.47619048    0.40000000    0.47619048
