"pred"		"min"		"max"
79.1698		78.6132		79.7263
87.467		86.9104		88.0236
90.2042		89.6476		90.7608
88.6963		88.1397		89.2528
83.6283		83.0717		84.1849
89.6194		89.0629		90.176
92.6612		92.1047		93.2178
35.3298		34.7732		35.8864
94.7426		94.1861		95.2992
91.975		91.4185		92.5316
81.9873		81.4307		82.5439
92.6678		92.1112		93.2244
69.4405		68.884		69.9971
92.3343		91.7777		92.8909
94.1704		93.6138		94.727
43.1253		42.5688		43.6819
94.945		94.3884		95.5015
80.8034		80.2468		81.3599
80.7731		80.2166		81.3297
84.3775		83.821		84.9341
93.9141		93.3576		94.4707
94.4181		93.8615		94.9747
91.9022		91.3456		92.4588
94.7211		94.1646		95.2777
84.0183		83.4618		84.5749
85.9526		85.3961		86.5092
87.1718		86.6152		87.7283
91.2931		90.7365		91.8496
84.9923		84.4357		85.5489
88.1276		87.571		88.6841
83.5725		83.0159		84.1291
98.4549		97.8984		99.0115
89.9793		89.4227		90.5359
78.0747		77.5181		78.6312
75.1516		74.5951		75.7082
92.1926		91.636		92.7491
92.6754		92.1189		93.232
94.9581		94.4015		95.5146
91.6201		91.0635		92.1766
91.8211		91.2646		92.3777
79.4657		78.9091		80.0223
94.754		94.1974		95.3105
89.7444		89.1878		90.301
87.7546		87.1981		88.3112
91.7357		91.1792		92.2923
94.8077		94.2512		95.3643
93.1964		92.6399		93.753
89.6446		89.088		90.2011
88.0502		87.4936		88.6067
79.2295		78.6729		79.7861
93.4274		92.8708		93.984
71.039		70.4824		71.5956
82.1047		81.5481		82.6613
89.2068		88.6502		89.7633
76.6773		76.1208		77.2339
88.8732		88.3166		89.4297
82.1907		81.6342		82.7473
71.7229		71.1664		72.2795
90.8391		90.2825		91.3957
85.1299		84.5733		85.6865
84.2872		83.7306		84.8437
93.0859		92.5293		93.6424
79.9396		79.383		80.4961
89.4496		88.893		90.0061
90.4109		89.8543		90.9674
88.53		87.9734		89.0866
88.1116		87.5551		88.6682
90.7176		90.161		91.2741
83.1079		82.5513		83.6644
92.669		92.1124		93.2256
87.6009		87.0443		88.1575
90.6429		90.0863		91.1995
88.6332		88.0767		89.1898
96.0256		95.469		96.5822
84.6569		84.1003		85.2135
94.6223		94.0657		95.1789
93.8794		93.3228		94.4359
89.73		89.1734		90.2866
92.3898		91.8332		92.9463
91.1035		90.547		91.6601
90.7472		90.1906		91.3037
69.3498		68.7933		69.9064
79.1799		78.6233		79.7365
91.6579		91.1014		92.2145
77.1517		76.5951		77.7083
90.1987		89.6422		90.7553
-5.9054		-6.4619		-5.3488
93.2959		92.7393		93.8524
91.2507		90.6941		91.8072
65.86		65.3034		66.4165
93.7836		93.2271		94.3402
95.9054		95.3488		96.462
88.2774		87.7208		88.834
86.228		85.6714		86.7846
83.1745		82.6179		83.731
44.6065		44.0499		45.163
79.3274		78.7708		79.884
83.9513		83.3947		84.5079
92.9745		92.4179		93.5311
71.2177		70.6611		71.7743
89.1753		88.6187		89.7319
-84.2662		-84.8227		-83.7096
90.6528		90.0962		91.2093
92.1073		91.5507		92.6638
83.587		83.0304		84.1436
90.3941		89.8376		90.9507
90.8567		90.3001		91.4132
94.0021		93.4455		94.5587
88.6862		88.1296		89.2427
78.7295		78.1729		79.2861
91.7968		91.2402		92.3533
91.3296		90.773		91.8861
94.3758		93.8192		94.9323
89.0396		88.4831		89.5962
28.2413		27.6847		28.7979
93.6412		93.0846		94.1978
72.3618		71.8052		72.9183
85.0884		84.5318		85.645
83.841		83.2844		84.3976
100.1854		99.6288		100.7419
92.3125		91.7559		92.8691
94.7208		94.1642		95.2774
88.1388		87.5822		88.6954
89.3294		88.7728		89.886
81.0749		80.5183		81.6315
92.5698		92.0133		93.1264
95.8529		95.2963		96.4095
77.4103		76.8537		77.9669
-49.1505		-49.7071		-48.5939
88.2018		87.6452		88.7583
87.7385		87.1819		88.2951
94.783		94.2265		95.3396
90.4358		89.8793		90.9924
91.9229		91.3664		92.4795
90.3618		89.8052		90.9183
89.0535		88.4969		89.61
64.1648		63.6083		64.7214
93.1332		92.5766		93.6898
80.8852		80.3286		81.4417
46.3933		45.8367		46.9499
80.1006		79.544		80.6571
92.5702		92.0136		93.1268
92.8528		92.2963		93.4094
72.0743		71.5177		72.6308
81.0416		80.485		81.5982
75.0063		74.4498		75.5629
92.8252		92.2687		93.3818
93.4361		92.8795		93.9926
95.4138		94.8572		95.9704
91.5079		90.9513		92.0645
54.212		53.6554		54.7685
51.415		50.8584		51.9716
85.6673		85.1107		86.2238
90.5471		89.9905		91.1037
92.3764		91.8198		92.933
90.2572		89.7007		90.8138
88.7534		88.1968		89.31
83.9128		83.3562		84.4693
87.8944		87.3379		88.451
100.6635		100.107		101.2201
85.5157		84.9592		86.0723
92.1333		91.5768		92.6899
93.025		92.4685		93.5816
89.8846		89.3281		90.4412
97.9244		97.3678		98.481
91.3968		90.8402		91.9533
90.7675		90.2109		91.324
92.3723		91.8158		92.9289
82.7935		82.2369		83.3501
88.2543		87.6978		88.8109
93.3591		92.8026		93.9157
67.1544		66.5978		67.7109
92.7527		92.1961		93.3093
92.2749		91.7184		92.8315
93.2521		92.6955		93.8087
89.2353		88.6788		89.7919
95.7527		95.1961		96.3092
72.8078		72.2512		73.3643
95.9549		95.3984		96.5115
91.8806		91.324		92.4371
93.6504		93.0939		94.207
85.8536		85.2971		86.4102
90.1451		89.5886		90.7017
90.4214		89.8648		90.978
91.6		91.0434		92.1566
85.8583		85.3017		86.4148
91.9116		91.355		92.4682
83.9087		83.3521		84.4652
94.9341		94.3775		95.4906
95.8946		95.338		96.4511
88.4968		87.9402		89.0533
93.2953		92.7387		93.8518
89.1793		88.6227		89.7359
91.3651		90.8085		91.9217
94.8268		94.2703		95.3834
35.9437		35.3872		36.5003
94.4633		93.9067		95.0198
99.9778		99.4212		100.5343
83.8499		83.2934		84.4065
94.4749		93.9183		95.0315
70.8832		70.3266		71.4397
90.87		90.3134		91.4266
81.59		81.0334		82.1466
93.6757		93.1191		94.2323
73.5908		73.0342		74.1474
94.7245		94.1679		95.281
74.2517		73.6952		74.8083
91.9499		91.3933		92.5065
91.4509		90.8943		92.0075
68.3634		67.8069		68.92
85.3608		84.8042		85.9174
82.8422		82.2856		83.3987
93.1877		92.6312		93.7443
90.9945		90.4379		91.5511
95.0491		94.4925		95.6056
84.9851		84.4285		85.5416
95.8589		95.3023		96.4155
93.0396		92.483		93.5962
79.5249		78.9683		80.0815
93.6537		93.0971		94.2102
89.9345		89.3779		90.4911
86.4079		85.8513		86.9645
88.418		87.8615		88.9746
93.8128		93.2563		94.3694
83.0583		82.5017		83.6149
94.0323		93.4757		94.5888
92.6341		92.0775		93.1907
85.9425		85.386		86.4991
88.4995		87.9429		89.0561
80.6601		80.1035		81.2166
82.2715		81.7149		82.8281
92.5646		92.008		93.1211
91.3098		90.7533		91.8664
91.834		91.2774		92.3906
81.4936		80.9371		82.0502
90.573		90.0165		91.1296
19.1947		18.6381		19.7512
92.0249		91.4683		92.5814
93.9623		93.4057		94.5188
93.5357		92.9791		94.0922
94.5215		93.965		95.0781
69.4055		68.849		69.9621
84.8054		84.2489		85.362
87.0725		86.5159		87.6291
94.5228		93.9662		95.0793
81.4136		80.857		81.9701
68.6886		68.132		69.2452
89.2811		88.7245		89.8377
93.0349		92.4783		93.5915
91.2529		90.6964		91.8095
85.1997		84.6431		85.7563
90.336		89.7795		90.8926
79.5026		78.9461		80.0592
72.2287		71.6721		72.7853
84.4536		83.8971		85.0102
84.9069		84.3503		85.4635
94.4859		93.9293		95.0425
94.7883		94.2317		95.3449
80.4402		79.8837		80.9968
94.6301		94.0735		95.1867
93.8139		93.2574		94.3705
88.576		88.0194		89.1326
95.1035		94.5469		95.66
91.5858		91.0293		92.1424
90.0786		89.522		90.6352
70.6217		70.0652		71.1783
95.1603		94.6037		95.7169
91.878		91.3214		92.4346
73.7207		73.1641		74.2773
78.1858		77.6292		78.7424
92.296		91.7394		92.8526
90.9464		90.3899		91.503
94.6271		94.0705		95.1837
85.2466		84.69		85.8031
95.2109		94.6544		95.7675
68.8622		68.3056		69.4188
92.0287		91.4721		92.5853
94.7748		94.2183		95.3314
68.1407		67.5841		68.6972
94.1698		93.6133		94.7264
90.8764		90.3198		91.433
90.8979		90.3413		91.4545
69.7943		69.2377		70.3508
94.0067		93.4502		94.5633
87.3567		86.8001		87.9133
94.4786		93.922		95.0352
93.6783		93.1218		94.2349
85.3916		84.835		85.9481
85.9858		85.4292		86.5424
47.3316		46.7751		47.8882
84.4818		83.9252		85.0384
85.8951		85.3385		86.4516
85.3008		84.7442		85.8573
81.8475		81.2909		82.404
85.2911		84.7346		85.8477
94.3188		93.7623		94.8754
93.3409		92.7843		93.8974
91.3524		90.7959		91.909
70.6981		70.1416		71.2547
86.8451		86.2886		87.4017
93.7643		93.2077		94.3208
91.317		90.7604		91.8736
88.869		88.3125		89.4256
78.1038		77.5472		78.6604
88.22		87.6635		88.7766
84.6493		84.0927		85.2059
86.7902		86.2336		87.3468
93.8613		93.3047		94.4178
92.9792		92.4226		93.5358
92.2205		91.6639		92.7771
89.1375		88.5809		89.6941
58.3031		57.7465		58.8596
84.8896		84.3331		85.4462
83.8061		83.2495		84.3626
75.7209		75.1644		76.2775
92.6968		92.1403		93.2534
86.0744		85.5179		86.631
94.3396		93.783		94.8961
82.2808		81.7242		82.8373
93.3066		92.75		93.8632
81.9166		81.36		82.4732
91.5746		91.018		92.1312
83.0554		82.4988		83.612
91.9306		91.3741		92.4872
78.0658		77.5093		78.6224
94.6315		94.075		95.1881
80.9165		80.3599		81.473
72.5952		72.0386		73.1517
83.294		82.7374		83.8506
82.4337		81.8772		82.9903
90.5894		90.0328		91.146
84.9051		84.3486		85.4617
93.5495		92.993		94.1061
69.2583		68.7018		69.8149
89.2651		88.7085		89.8216
76.2377		75.6812		76.7943
82.6159		82.0594		83.1725
92.947		92.3904		93.5035
94.3256		93.7691		94.8822
89.6046		89.048		90.1612
79.9634		79.4068		80.5199
91.6277		91.0711		92.1842
86.7456		86.1891		87.3022
38.214		37.6574		38.7705
90.9786		90.422		91.5352
94.6883		94.1317		95.2448
75.7708		75.2143		76.3274
81.2344		80.6779		81.791
94.2011		93.6445		94.7577
81.672		81.1154		82.2285
76.6973		76.1407		77.2538
93.6169		93.0603		94.1735
87.6843		87.1278		88.2409
90.7173		90.1607		91.2738
93.4746		92.918		94.0311
85.6937		85.1371		86.2502
91.561		91.0045		92.1176
84.1434		83.5868		84.7
94.4295		93.8729		94.9861
81.9503		81.3937		82.5069
91.451		90.8944		92.0076
94.8593		94.3028		95.4159
78.441		77.8845		78.9976
77.7774		77.2208		78.3339
92.7108		92.1542		93.2674
82.8416		82.285		83.3981
88.3251		87.7685		88.8817
94.8352		94.2786		95.3918
86.2227		85.6661		86.7793
89.9845		89.4279		90.5411
91.9616		91.405		92.5182
72.2563		71.6997		72.8129
95.1718		94.6153		95.7284
90.4154		89.8588		90.972
93.3914		92.8349		93.948
95.2716		94.7151		95.8282
65.999		65.4424		66.5556
82.6414		82.0848		83.198
85.7269		85.1703		86.2834
57.9209		57.3643		58.4774
80.378		79.8214		80.9345
92.8989		92.3423		93.4555
93.5097		92.9532		94.0663
83.509		82.9524		84.0656
90.6612		90.1046		91.2177
90.5955		90.0389		91.1521
94.6091		94.0525		95.1657
78.2345		77.678		78.7911
77.0143		76.4577		77.5709
74.411		73.8544		74.9676
85.9619		85.4053		86.5184
80.9413		80.3847		81.4979
92.6908		92.1342		93.2474
51.4871		50.9305		52.0437
95.5597		95.0032		96.1163
86.9991		86.4425		87.5556
86.983		86.4264		87.5396
92.0573		91.5008		92.6139
92.0391		91.4825		92.5957
93.2998		92.7432		93.8564
93.9395		93.3829		94.496
86.7416		86.1851		87.2982
92.9134		92.3568		93.47
86.2848		85.7282		86.8414
90.9855		90.4289		91.542
90.7316		90.175		91.2882
90.6958		90.1393		91.2524
95.3878		94.8312		95.9443
90.5582		90.0017		91.1148
87.4561		86.8995		88.0126
91.2406		90.6841		91.7972
76.508		75.9515		77.0646
78.1759		77.6193		78.7325
91.9983		91.4417		92.5548
91.8431		91.2865		92.3997
90.2116		89.655		90.7681
90.7133		90.1567		91.2699
94.8233		94.2667		95.3798
30.5818		30.0253		31.1384
90.1043		89.5477		90.6609
90.6673		90.1107		91.2239
93.3139		92.7574		93.8705
94.448		93.8915		95.0046
93.1073		92.5508		93.6639
86.6562		86.0996		87.2128
93.9138		93.3573		94.4704
86.3858		85.8293		86.9424
84.3261		83.7695		84.8826
88.8608		88.3042		89.4174
69.0908		68.5343		69.6474
59.1986		58.6421		59.7552
78.0535		77.4969		78.6101
56.0201		55.4635		56.5766
90.4637		89.9071		91.0202
91.4691		90.9125		92.0257
81.5078		80.9512		82.0643
91.185		90.6284		91.7415
91.2529		90.6963		91.8095
92.5265		91.9699		93.083
63.8539		63.2974		64.4105
85.0156		84.459		85.5721
93.703		93.1464		94.2595
92.9078		92.3513		93.4644
57.8665		57.3099		58.423
87.5458		86.9892		88.1023
93.405		92.8485		93.9616
90.4997		89.9431		91.0563
91.3305		90.7739		91.887
93.5377		92.9811		94.0942
81.7916		81.2351		82.3482
64.753		64.1964		65.3095
90.2899		89.7334		90.8465
85.5256		84.969		86.0822
94.4848		93.9282		95.0413
78.5603		78.0037		79.1168
93.4446		92.8881		94.0012
87.7662		87.2097		88.3228
70.2856		69.729		70.8422
92.2251		91.6686		92.7817
68.6494		68.0928		69.206
84.3189		83.7623		84.8755
93.3669		92.8104		93.9235
90.8703		90.3137		91.4269
91.9705		91.4139		92.527
76.5989		76.0423		77.1554
79.4711		78.9145		80.0277
91.6954		91.1389		92.252
92.3117		91.7551		92.8682
88.9052		88.3486		89.4618
91.7549		91.1983		92.3114
92.0943		91.5377		92.6508
77.0844		76.5279		77.641
82.0897		81.5331		82.6462
30.0759		29.5193		30.6325
86.5948		86.0382		87.1514
93.5454		92.9889		94.102
76.8316		76.275		77.3881
93.1029		92.5464		93.6595
76.4542		75.8977		77.0108
81.291		80.7345		81.8476
91.4632		90.9067		92.0198
89.306		88.7494		89.8625
93.651		93.0944		94.2076
67.3046		66.748		67.8612
87.623		87.0665		88.1796
65.5924		65.0359		66.149
90.9239		90.3674		91.4805
87.0782		86.5217		87.6348
93.5986		93.042		94.1552
89.6516		89.095		90.2082
87.4737		86.9171		88.0302
88.5628		88.0062		89.1194
94.873		94.3165		95.4296
87.8839		87.3274		88.4405
85.219		84.6625		85.7756
90.957		90.4004		91.5136
83.8992		83.3427		84.4558
59.7496		59.193		60.3062
83.9207		83.3641		84.4772
89.772		89.2154		90.3286
93.8667		93.3101		94.4232
95.011		94.4544		95.5675
93.9448		93.3882		94.5014
84.4635		83.9069		85.02
76.2295		75.673		76.7861
93.0754		92.5188		93.6319
82.6537		82.0971		83.2102
90.6272		90.0706		91.1837
93.6262		93.0697		94.1828
90.0502		89.4936		90.6067
57.1357		56.5791		57.6923
83.1544		82.5979		83.711
94.7666		94.21		95.3232
93.2759		92.7193		93.8324
91.6216		91.0651		92.1782
89.0727		88.5161		89.6293
87.6415		87.085		88.1981
83.4775		82.9209		84.034
80.0115		79.4549		80.568
87.9538		87.3973		88.5104
90.3548		89.7983		90.9114
77.3917		76.8351		77.9482
89.9006		89.344		90.4571
83.6218		83.0652		84.1784
87.6041		87.0475		88.1607
86.7518		86.1952		87.3084
90.3296		89.773		90.8861
85.7524		85.1959		86.309
81.1885		80.6319		81.7451
93.375		92.8185		93.9316
93.7894		93.2328		94.346
92.4078		91.8513		92.9644
90.587		90.0304		91.1435
86.9652		86.4086		87.5218
91.7296		91.1731		92.2862
75.1098		74.5533		75.6664
94.5568		94.0002		95.1134
83.692		83.1354		84.2485
94.8186		94.262		95.3751
100.4403		99.8837		100.9969
87.686		87.1294		88.2426
95.9254		95.3688		96.4819
90.0592		89.5027		90.6158
93.6084		93.0519		94.165
15.118		14.5614		15.6745
90.1899		89.6333		90.7465
84.1967		83.6401		84.7533
83.0502		82.4936		83.6067
96.5461		95.9895		97.1027
89.4744		88.9179		90.031
71.2985		70.742		71.8551
92.4799		91.9233		93.0364
90.7954		90.2388		91.352
92.528		91.9714		93.0845
83.5117		82.9552		84.0683
-19.1871		-19.7436		-18.6305
86.2809		85.7243		86.8374
85.7483		85.1917		86.3049
95.9302		95.3736		96.4868
90.7944		90.2378		91.351
92.0045		91.4479		92.561
91.1232		90.5666		91.6798
81.8669		81.3103		82.4234
86.2472		85.6906		86.8038
88.8093		88.2527		89.3659
95.9268		95.3702		96.4833
88.8667		88.3101		89.4232
90.2993		89.7427		90.8559
87.9627		87.4061		88.5193
91.3266		90.77		91.8832
90.278		89.7214		90.8346
93.0601		92.5035		93.6167
95.1508		94.5942		95.7074
32.8356		32.279		33.3922
66.8599		66.3033		67.4165
94.9915		94.435		95.5481
99.4857		98.9292		100.0423
93.8069		93.2504		94.3635
92.6557		92.0991		93.2123
84.5663		84.0097		85.1229
86.4013		85.8447		86.9579
90.1352		89.5787		90.6918
95.2546		94.698		95.8111
88.1254		87.5688		88.6819
84.9777		84.4211		85.5342
93.3342		92.7776		93.8908
95.7009		95.1444		96.2575
10.5741		10.0175		11.1307
89.8647		89.3081		90.4213
85.4091		84.8525		85.9656
94.8038		94.2472		95.3604
91.4311		90.8745		91.9876
88.3394		87.7828		88.8959
86.4543		85.8977		87.0109
77.3029		76.7463		77.8595
91.6316		91.075		92.1881
93.0921		92.5355		93.6487
87.8793		87.3227		88.4359
41.406		40.8495		41.9626
15.7839		15.2274		16.3405
79.3286		78.7721		79.8852
86.3069		85.7503		86.8635
91.249		90.6924		91.8056
86.7072		86.1506		87.2638
69.7819		69.2253		70.3385
73.9384		73.3818		74.495
93.8851		93.3285		94.4417
87.1775		86.6209		87.734
77.9716		77.415		78.5282
90.2328		89.6762		90.7894
90.7142		90.1576		91.2708
97.3852		96.8287		97.9418
75.3082		74.7516		75.8648
87.4172		86.8606		87.9737
94.397		93.8404		94.9535
54.6361		54.0795		55.1927
74.876		74.3194		75.4325
74.7935		74.237		75.3501
79.762		79.2055		80.3186
93.4038		92.8472		93.9603
78.5494		77.9929		79.106
86.175		85.6184		86.7316
93.2156		92.659		93.7722
87.8548		87.2982		88.4114
76.5275		75.9709		77.084
87.0064		86.4498		87.5629
88.6903		88.1338		89.2469
91.489		90.9324		92.0456
48.2916		47.735		48.8482
87.1085		86.5519		87.6651
95.1737		94.6171		95.7302
85.7765		85.2199		86.333
78.2813		77.7247		78.8379
99.4125		98.8559		99.9691
34.1202		33.5637		34.6768
92.113		91.5565		92.6696
85.7846		85.2281		86.3412
86.9298		86.3732		87.4863
94.8266		94.27		95.3831
92.1564		91.5998		92.7129
30.6153		30.0587		31.1718
41.2968		40.7402		41.8534
89.8238		89.2672		90.3804
98.0084		97.4519		98.565
85.7915		85.2349		86.348
90.4775		89.9209		91.034
90.114		89.5574		90.6706
86.6726		86.116		87.2292
85.1116		84.555		85.6682
93.4241		92.8675		93.9807
94.136		93.5794		94.6926
34.6685		34.1119		35.225
90.8141		90.2575		91.3707
82.3534		81.7968		82.9099
87.2915		86.7349		87.848
90.7246		90.1681		91.2812
93.4569		92.9004		94.0135
93.3206		92.764		93.8772
91.0456		90.489		91.6022
87.6621		87.1055		88.2186
90.7023		90.1457		91.2589
92.4411		91.8845		92.9977
88.1838		87.6272		88.7404
50.9893		50.4327		51.5458
41.6913		41.1347		42.2478
93.8359		93.2793		94.3925
91.4612		90.9046		92.0178
86.9237		86.3671		87.4802
90.4065		89.85		90.9631
60.903		60.3465		61.4596
96.1289		95.5723		96.6854
96.5077		95.9511		97.0643
75.9877		75.4311		76.5442
96.4492		95.8926		97.0057
44.0521		43.4955		44.6086
92.1147		91.5581		92.6713
66.6744		66.1178		67.2309
93.8745		93.3179		94.4311
77.5712		77.0146		78.1278
19.6869		19.1303		20.2435
87.6723		87.1157		88.2288
87.0444		86.4878		87.601
76.3056		75.749		76.8622
88.0176		87.461		88.5742
91.9028		91.3463		92.4594
92.241		91.6844		92.7976
96.0651		95.5085		96.6217
79.9103		79.3537		80.4669
92.5762		92.0197		93.1328
93.1499		92.5933		93.7065
38.7421		38.1856		39.2987
81.2476		80.691		81.8042
93.9974		93.4408		94.554
91.7726		91.216		92.3292
93.0526		92.496		93.6092
90.6141		90.0575		91.1706
90.4739		89.9173		91.0305
84.1847		83.6281		84.7412
72.7503		72.1937		73.3069
83.6213		83.0647		84.1779
93.798		93.2415		94.3546
81.02		80.4634		81.5766
95.8105		95.254		96.3671
95.8425		95.286		96.3991
67.2337		66.6772		67.7903
93.9892		93.4327		94.5458
91.2487		90.6922		91.8053
95.0407		94.4841		95.5972
87.2146		86.658		87.7712
90.498		89.9415		91.0546
95.2424		94.6858		95.799
79.0359		78.4794		79.5925
7.352		6.7955		7.9086
86.4096		85.8531		86.9662
93.6791		93.1225		94.2357
92.8574		92.3008		93.414
90.1191		89.5625		90.6757
-39.9233		-40.4799		-39.3667
91.5414		90.9848		92.0979
95.8894		95.3328		96.446
98.6323		98.0757		99.1889
73.2195		72.6629		73.7761
84.5379		83.9814		85.0945
92.8536		92.297		93.4101
87.4574		86.9009		88.014
95.568		95.0114		96.1245
91.4229		90.8663		91.9795
92.4576		91.9011		93.0142
89.7385		89.182		90.2951
90.3739		89.8173		90.9305
87.4456		86.8891		88.0022
87.6448		87.0882		88.2014
84.3035		83.7469		84.8601
90.9827		90.4261		91.5392
98.8244		98.2678		99.381
87.9173		87.3607		88.4739
78.7291		78.1726		79.2857
80.7971		80.2405		81.3536
96.0086		95.452		96.5652
94.2503		93.6937		94.8069
83.3784		82.8219		83.935
88.5837		88.0271		89.1403
91.9331		91.3766		92.4897
90.1529		89.5963		90.7095
92.9783		92.4217		93.5348
88.772		88.2155		89.3286
86.9788		86.4223		87.5354
86.7282		86.1716		87.2847
88.8555		88.2989		89.4121
93.6368		93.0802		94.1933
89.7041		89.1476		90.2607
95.6505		95.094		96.2071
86.0625		85.5059		86.6191
80.169		79.6125		80.7256
88.189		87.6324		88.7456
86.4234		85.8668		86.98
61.0795		60.5229		61.6361
89.6569		89.1003		90.2135
75.9714		75.4148		76.528
82.0874		81.5308		82.6439
92.9465		92.39		93.5031
90.4693		89.9127		91.0258
95.2019		94.6453		95.7585
94.0462		93.4896		94.6027
38.8159		38.2593		39.3725
88.1585		87.6019		88.715
81.1332		80.5767		81.6898
94.3941		93.8376		94.9507
88.0836		87.527		88.6402
96.9571		96.4005		97.5137
87.2916		86.735		87.8481
92.6274		92.0709		93.184
85.0738		84.5172		85.6304
96.3807		95.8241		96.9373
74.9289		74.3723		75.4855
79.5608		79.0043		80.1174
97.6292		97.0727		98.1858
79.6194		79.0628		80.1759
90.7983		90.2418		91.3549
91.8874		91.3309		92.444
94.9994		94.4429		95.556
93.4426		92.886		93.9991
89.8834		89.3269		90.44
76.1368		75.5802		76.6934
72.4092		71.8527		72.9658
91.5791		91.0225		92.1356
15.4816		14.925		16.0382
71.4592		70.9027		72.0158
27.5857		27.0291		28.1422
37.893		37.3364		38.4495
89.9681		89.4115		90.5246
94.8243		94.2678		95.3809
83.4162		82.8596		83.9728
87.4245		86.8679		87.9811
94.602		94.0455		95.1586
71.9434		71.3869		72.5
93.2693		92.7127		93.8258
96.1548		95.5982		96.7114
69.5968		69.0402		70.1534
85.9281		85.3715		86.4847
72.7414		72.1848		73.2979
86.4267		85.8701		86.9833
95.0739		94.5173		95.6305
90.0204		89.4638		90.577
89.7837		89.2271		90.3402
48.5915		48.0349		49.1481
70.4873		69.9307		71.0439
89.3467		88.7901		89.9033
79.7413		79.1847		80.2979
62.8297		62.2731		63.3863
89.1389		88.5824		89.6955
83.7479		83.1914		84.3045
95.7935		95.2369		96.35
73.1412		72.5846		73.6977
79.5952		79.0386		80.1518
74.6395		74.083		75.1961
94.3788		93.8222		94.9353
95.5884		95.0319		96.145
96.1291		95.5725		96.6857
76.7029		76.1463		77.2594
92.3561		91.7995		92.9126
74.3603		73.8037		74.9169
94.2568		93.7003		94.8134
85.0375		84.4809		85.5941
88.7887		88.2322		89.3453
95.2181		94.6615		95.7746
89.4144		88.8578		89.971
85.4879		84.9313		86.0445
80.9239		80.3673		81.4804
95.2969		94.7403		95.8534
92.0829		91.5263		92.6395
91.0574		90.5008		91.6139
79.5393		78.9827		80.0959
93.7943		93.2377		94.3508
94.4262		93.8697		94.9828
81.8983		81.3418		82.4549
98.0963		97.5397		98.6529
70.0158		69.4593		70.5724
90.7904		90.2338		91.347
90.0948		89.5382		90.6513
83.4975		82.9409		84.0541
85.1544		84.5978		85.7109
89.3455		88.7889		89.9021
89.6572		89.1006		90.2138
90.8669		90.3103		91.4235
89.726		89.1694		90.2826
88.5904		88.0338		89.147
93.9969		93.4403		94.5534
83.3849		82.8283		83.9415
93.1018		92.5452		93.6584
90.0088		89.4523		90.5654
88.0117		87.4551		88.5683
91.0566		90.5		91.6132
94.1973		93.6407		94.7539
86.4835		85.9269		87.0401
85.3769		84.8203		85.9335
75.2082		74.6516		75.7648
77.7207		77.1641		78.2772
87.8743		87.3177		88.4308
91.6727		91.1162		92.2293
86.4362		85.8796		86.9927
90.5666		90.01		91.1231
89.4225		88.866		89.9791
84.8156		84.2591		85.3722
91.6615		91.1049		92.2181
35.6579		35.1013		36.2145
93.2613		92.7047		93.8179
93.4192		92.8626		93.9758
85.1027		84.5462		85.6593
90.0804		89.5238		90.637
44.5165		43.9599		45.0731
87.0723		86.5157		87.6289
85.0549		84.4984		85.6115
89.5672		89.0106		90.1238
90.9287		90.3721		91.4853
92.689		92.1324		93.2455
87.1477		86.5911		87.7043
89.4563		88.8997		90.0128
48.7487		48.1921		49.3053
85.9671		85.4106		86.5237
92.6784		92.1218		93.2349
79.778		79.2214		80.3345
85.0252		84.4686		85.5818
94.6959		94.1393		95.2524
90.7628		90.2063		91.3194
91.7182		91.1616		92.2748
87.4428		86.8862		87.9993
87.0192		86.4626		87.5757
95.0398		94.4832		95.5964
91.9692		91.4126		92.5257
79.7002		79.1436		80.2567
90.5848		90.0282		91.1413
85.7958		85.2392		86.3524
71.2097		70.6531		71.7662
84.2593		83.7028		84.8159
79.9165		79.3599		80.473
89.1639		88.6073		89.7205
96.2687		95.7121		96.8252
89.6705		89.1139		90.2271
93.9379		93.3813		94.4944
80.9197		80.3632		81.4763
93.2874		92.7308		93.844
74.5078		73.9512		75.0644
80.9312		80.3746		81.4878
86.9024		86.3458		87.4589
96.2345		95.678		96.7911
85.9196		85.3631		86.4762
82.8428		82.2862		83.3993
77.0622		76.5056		77.6188
91.8417		91.2852		92.3983
88.6553		88.0987		89.2118
91.6699		91.1133		92.2265
90.6834		90.1268		91.2399
84.858		84.3015		85.4146
95.6351		95.0786		96.1917
95.7541		95.1975		96.3107
65.0664		64.5099		65.623
80.6116		80.055		81.1681
91.3998		90.8433		91.9564
95.6874		95.1308		96.2439
90.9279		90.3713		91.4845
78.2797		77.7231		78.8363
93.6401		93.0836		94.1967
76.3718		75.8152		76.9283
84.3537		83.7971		84.9102
92.5256		91.9691		93.0822
90.5897		90.0331		91.1462
86.3882		85.8317		86.9448
67.0591		66.5025		67.6156
64.9509		64.3943		65.5075
88.4613		87.9048		89.0179
92.9246		92.368		93.4812
82.4907		81.9342		83.0473
73.6853		73.1287		74.2418
75.6053		75.0487		76.1619
76.7611		76.2045		77.3177
89.1926		88.636		89.7491
87.6842		87.1276		88.2408
87.9407		87.3841		88.4972
95.6834		95.1269		96.24
87.4217		86.8651		87.9783
96.7399		96.1833		97.2965
76.7366		76.18		77.2932
92.2402		91.6836		92.7968
85.5056		84.949		86.0622
37.1567		36.6001		37.7133
85.577		85.0205		86.1336
93.8787		93.3221		94.4352
83.7629		83.2063		84.3195
82.5145		81.9579		83.071
